time,value
0,0.128340263343307
0.00978473581213307,-1.90374902443793
0.0195694716242661,0.483846228920012
0.0293542074363992,0.418634632247509
0.0391389432485323,-2.60281830841081
0.0489236790606654,1.266521946675
0.0587084148727984,-1.34599099760312
0.0684931506849315,0.440339890461449
0.0782778864970646,1.73909663004444
0.0880626223091976,1.06959102376799
0.0978473581213307,3.29222353321124
0.107632093933464,3.59846335292957
0.117416829745597,0.642748030330352
0.12720156555773,-1.85790258856373
0.136986301369863,-0.782186595986229
0.146771037181996,-1.63754854410844
0.156555772994129,-1.74835195314179
0.166340508806262,-2.0835691410375
0.176125244618395,-0.63433100707344
0.185909980430528,1.79819742266162
0.195694716242661,-0.550614513041083
0.205479452054795,0.321108401483651
0.215264187866928,2.06877335718329
0.225048923679061,2.21224979279808
0.234833659491194,1.35664411449142
0.244618395303327,1.5722872494358
0.25440313111546,0.968934357316512
0.264187866927593,-0.753766219989219
0.273972602739726,-0.329412781376189
0.283757338551859,-1.27267197286979
0.293542074363992,-1.86903003011346
0.303326810176125,-0.111408564978508
0.313111545988258,-0.287372379189348
0.322896281800391,-0.0705753197530233
0.332681017612524,0.853353111761425
0.342465753424658,1.86770689588557
0.352250489236791,1.39281645641065
0.362035225048924,1.08874536988906
0.371819960861057,0.866575008589826
0.38160469667319,0.198235845300428
0.391389432485323,-1.10038961324867
0.401174168297456,0.0614426066448324
0.410958904109589,0.447777167121051
0.420743639921722,-1.51420333731478
0.430528375733855,1.14977487078791
0.440313111545988,-0.576609099187142
0.450097847358121,-0.176174659807193
0.459882583170254,-0.37733171345061
0.469667318982387,0.0632608596894929
0.479452054794521,0.0449424699120334
0.489236790606654,1.26902768904427
0.499021526418787,2.22291649916446
0.50880626223092,0.722937421248627
0.518590998043053,0.57515215744818
0.528375733855186,0.651228372912957
0.538160469667319,-3.44592704154378
0.547945205479452,-1.15623691240176
0.557729941291585,-0.454916205511211
0.567514677103718,0.272324875603491
0.577299412915851,-1.28640889191033
0.587084148727984,-0.528215000823486
0.596868884540117,1.61979743188156
0.60665362035225,0.876967620107925
0.616438356164384,1.48692711670191
0.626223091976517,-0.297168236623462
0.63600782778865,-1.39035633103837
0.645792563600783,0.529698253188521
0.655577299412916,0.539080233648337
0.665362035225049,0.702688676033942
0.675146771037182,-2.52704888959789
0.684931506849315,-2.17277788413806
0.694716242661448,-1.96226657482912
0.704500978473581,-0.0723978875503355
0.714285714285714,-0.181623596009606
0.724070450097847,2.11477977637799
0.73385518590998,-0.468308743435079
0.743639921722113,-0.792055505348742
0.753424657534247,0.904763010342936
0.76320939334638,1.48376657781254
0.772994129158513,-0.98621711878474
0.782778864970646,-1.88188984583021
0.792563600782779,-1.0594271333842
0.802348336594912,-2.63508157039665
0.812133072407045,-0.844553387066016
0.821917808219178,0.297657217830047
0.831702544031311,0.137900307926971
0.841487279843444,-1.52018073210701
0.851272015655577,0.23337782121971
0.86105675146771,0.675557933535736
0.870841487279843,2.77803402458656
0.880626223091976,1.64860018221675
0.89041095890411,0.280442183678854
0.900195694716243,1.17451960835843
0.909980430528376,-1.62152535394805
0.919765166340509,-1.23688874252013
0.929549902152642,0.412565885357261
0.939334637964775,0.616597461985431
0.949119373776908,0.158619558303097
0.958904109589041,0.362004094451399
0.968688845401174,-0.242822501347195
0.978473581213307,1.48281122164942
0.98825831702544,0.137903329842075
0.998043052837573,1.55079825387993
1.00782778864971,1.04810532628624
1.01761252446184,1.52269958175209
1.02739726027397,-0.511832644305929
1.03718199608611,0.100209283080797
1.04696673189824,-0.0718208494631329
1.05675146771037,-1.89731426030162
1.0665362035225,-0.751286062550727
1.07632093933464,0.98585389353176
1.08610567514677,-0.0649072233208133
1.0958904109589,-0.0119121152698888
1.10567514677104,1.16049845234083
1.11545988258317,0.677089101728392
1.1252446183953,1.42888560911306
1.13502935420744,0.662161103575583
1.14481409001957,0.41000825025584
1.1545988258317,0.423910204920201
1.16438356164384,0.868539914182353
1.17416829745597,-0.387409341617025
1.1839530332681,0.652920593306776
1.19373776908023,-2.95544342279121
1.20352250489237,-1.09882172518571
1.2133072407045,0.0104764291237136
1.22309197651663,-0.585768570488415
1.23287671232877,-0.607891299197577
1.2426614481409,1.55305375218789
1.25244618395303,1.6055239416196
1.26223091976517,1.11504228717864
1.2720156555773,0.867559827652845
1.28180039138943,-0.85826729022794
1.29158512720157,-0.948114662271837
1.3013698630137,-0.918210876063242
1.31115459882583,-1.67741056556664
1.32093933463796,-0.612508971458988
1.3307240704501,1.67906592108411
1.34050880626223,-0.755371912050811
1.35029354207436,0.848940983552597
1.3600782778865,-0.403751560406857
1.36986301369863,2.25713822396469
1.37964774951076,0.0283613549451094
1.3894324853229,1.06111475361652
1.39921722113503,-0.103584557446205
1.40900195694716,0.573456230396542
1.4187866927593,-0.39463348016754
1.42857142857143,-0.825820108736459
1.43835616438356,1.96778607104415
1.44814090019569,-1.58946039911942
1.45792563600783,-0.767972637373189
1.46771037181996,2.36292049468972
1.47749510763209,-0.993596840859195
1.48727984344423,1.14475589685349
1.49706457925636,-0.179529025744657
1.50684931506849,2.03040808606663
1.51663405088063,1.20460543762463
1.52641878669276,1.20865314076543
1.53620352250489,-0.168424090412259
1.54598825831703,-0.115375533943577
1.55577299412916,0.72228045096291
1.56555772994129,-3.24575973967168
1.57534246575342,-2.60540892155061
1.58512720156556,-0.338814735994043
1.59491193737769,-1.02106350883925
1.60469667318982,-0.192023662724259
1.61448140900196,-0.945508909276838
1.62426614481409,-0.0307285517743399
1.63405088062622,0.595435784210939
1.64383561643836,0.17383270360237
1.65362035225049,-0.269783141302327
1.66340508806262,-0.262680409736886
1.67318982387476,-1.25694088815109
1.68297455968689,0.625063600459415
1.69275929549902,-1.94609707669192
1.70254403131115,0.83547159099993
1.71232876712329,-1.16008646158326
1.72211350293542,-1.86333912543539
1.73189823874755,-0.563378659188142
1.74168297455969,1.44423014711167
1.75146771037182,1.90509761831599
1.76125244618395,1.15727583492441
1.77103718199609,1.20741065570661
1.78082191780822,1.26833787793013
1.79060665362035,-1.25153110130899
1.80039138943249,-0.848931645026422
1.81017612524462,-2.51182288130446
1.81996086105675,-1.39145348207462
1.82974559686888,-0.0411731632999598
1.83953033268102,-0.0976745148431545
1.84931506849315,1.83192191216034
1.85909980430528,0.172875555451187
1.86888454011742,-1.68967514141698
1.87866927592955,2.51157640159963
1.88845401174168,2.27434914850655
1.89823874755382,0.355533770007861
1.90802348336595,0.895240390194039
1.91780821917808,1.0348047679774
1.92759295499022,0.165184164924318
1.93737769080235,0.0514885650198111
1.94716242661448,-1.03747490232609
1.95694716242661,-1.03485291632233
1.96673189823875,-0.754521987102533
1.97651663405088,-1.28876833351144
1.98630136986301,1.37993838579925
1.99608610567515,0.429104715196209
2.00587084148728,1.47967821946826
2.01565557729941,0.12975526993768
2.02544031311155,-0.121185157992695
2.03522504892368,0.617225505249515
2.04500978473581,0.0498064114876978
2.05479452054795,1.02353067445904
2.06457925636008,-0.000459793487802007
2.07436399217221,-0.364417302408667
2.08414872798434,-2.44414106271148
2.09393346379648,-1.83576124199391
2.10371819960861,-0.33905957373273
2.11350293542074,-0.43996628089076
2.12328767123288,1.66779595536324
2.13307240704501,2.10345310122819
2.14285714285714,0.394130222780687
2.15264187866928,1.84276379356392
2.16242661448141,2.13749670920803
2.17221135029354,0.670056622990796
2.18199608610568,1.50073343927451
2.19178082191781,0.495731552811304
2.20156555772994,-0.66881028300291
2.21135029354207,-0.123154276650205
2.22113502935421,-0.697017799296921
2.23091976516634,-0.996692933739147
2.24070450097847,0.21752706954315
2.25048923679061,0.367952071672958
2.26027397260274,0.364926385994986
2.27005870841487,2.73382860141262
2.27984344422701,1.20013905953406
2.28962818003914,3.50448381505454
2.29941291585127,0.0985549368075509
2.30919765166341,0.490587287401838
2.31898238747554,1.05711123501098
2.32876712328767,1.87046616493461
2.3385518590998,-0.694730611906142
2.34833659491194,-1.70288473333637
2.35812133072407,0.182296695560086
2.3679060665362,-1.50933687766758
2.37769080234834,0.0111027869702031
2.38747553816047,0.966918295094374
2.3972602739726,2.43791508779932
2.40704500978474,2.42487790613313
2.41682974559687,0.776732047174476
2.426614481409,1.36334591388565
2.43639921722114,-0.345869664707261
2.44618395303327,0.178078743448668
2.4559686888454,1.08275848411242
2.46575342465753,-0.837458297075956
2.47553816046967,-1.23215694849683
2.4853228962818,-1.15889897207026
2.49510763209393,0.47899284587243
2.50489236790607,1.57476726174364
2.5146771037182,2.78454414145918
2.52446183953033,0.985666274991298
2.53424657534247,1.15725382492502
2.5440313111546,0.199828713955403
2.55381604696673,2.09503763541496
2.56360078277886,-0.0508594794480459
2.573385518591,-0.91265174209267
2.58317025440313,1.3799473431208
2.59295499021526,-0.177855275070733
2.6027397260274,-0.232018775735199
2.61252446183953,-1.70062250795366
2.62230919765166,0.149038066637798
2.6320939334638,0.709577767936209
2.64187866927593,-0.4711609803932
2.65166340508806,0.686831802936938
2.6614481409002,0.593373116197856
2.67123287671233,1.38662317369448
2.68101761252446,-0.481453436081001
2.69080234833659,1.16273503513507
2.70058708414873,1.39015439146444
2.71037181996086,-1.07786075030766
2.72015655577299,-0.987562623312784
2.72994129158513,-0.456174007858531
2.73972602739726,0.473694434602802
2.74951076320939,0.190288326072183
2.75929549902153,0.537977757151506
2.76908023483366,0.0989899336543956
2.77886497064579,0.659927616102981
2.78864970645793,1.61334269094963
2.79843444227006,2.56576605736841
2.80821917808219,1.13509533013493
2.81800391389432,-1.08338023510599
2.82778864970646,0.0839889879232643
2.83757338551859,-0.834167570776634
2.84735812133072,-1.21168312953825
2.85714285714286,-1.19411657522723
2.86692759295499,-1.64206599873533
2.87671232876712,-0.698512290294707
2.88649706457926,-0.692326985947558
2.89628180039139,0.176148384013215
2.90606653620352,0.985338006681404
2.91585127201566,1.17354133226816
2.92563600782779,0.689275318523454
2.93542074363992,0.453912023219725
2.94520547945205,0.204981364043407
2.95499021526419,0.155703961077729
2.96477495107632,0.573438464435939
2.97455968688845,-0.333960107927853
2.98434442270059,-1.2713627660461
2.99412915851272,-0.195181657381624
3.00391389432485,-0.668305706410908
3.01369863013699,-1.73771494211747
3.02348336594912,-1.84812686864777
3.03326810176125,-0.870984682609538
3.04305283757339,0.75890195442674
3.05283757338552,0.305133528316679
3.06262230919765,-0.0752820217956462
3.07240704500978,0.260180166298309
3.08219178082192,-0.914334723707944
3.09197651663405,-1.3031409423961
3.10176125244618,-0.328539643174693
3.11154598825832,-0.209733430915738
3.12133072407045,1.61440726390008
3.13111545988258,-0.164408193736465
3.14090019569472,0.0521719617895798
3.15068493150685,-0.118227268887616
3.16046966731898,0.619903523242457
3.17025440313112,0.939916589377051
3.18003913894325,-0.813424638504204
3.18982387475538,0.424315935622608
3.19960861056751,1.01676380493504
3.20939334637965,-0.778275076783866
3.21917808219178,-0.141198924937652
3.22896281800391,0.0714301033636994
3.23874755381605,0.080091555259157
3.24853228962818,-0.0723265636111599
3.25831702544031,-2.769569536345
3.26810176125245,-0.619679839514589
3.27788649706458,1.31308984060651
3.28767123287671,1.1803253866496
3.29745596868885,0.987325520362909
3.30724070450098,1.39458099242662
3.31702544031311,1.84689283678844
3.32681017612524,0.468045304958926
3.33659491193738,-0.917793527450817
3.34637964774951,-0.776864981176672
3.35616438356164,-1.10742045575719
3.36594911937378,-0.102872041308232
3.37573385518591,-0.461798193511651
3.38551859099804,-0.00389027994529723
3.39530332681018,0.0435103908762726
3.40508806262231,0.00402750161994381
3.41487279843444,0.815424967994996
3.42465753424658,1.18882374715203
3.43444227005871,-0.427464215792304
3.44422700587084,0.929103400843322
3.45401174168297,1.28815134587094
3.46379647749511,-0.220614961679805
3.47358121330724,1.01586954926944
3.48336594911937,-0.31658501115345
3.49315068493151,-1.42011310760738
3.50293542074364,-1.05087477300935
3.51272015655577,-0.866955744812689
3.52250489236791,0.088026609461634
3.53228962818004,1.07479140982895
3.54207436399217,0.429183338046715
3.55185909980431,1.41785958557201
3.56164383561644,2.73659510201541
3.57142857142857,1.71332207400981
3.5812133072407,1.23125209268934
3.59099804305284,-0.876247720602521
3.60078277886497,-1.04921297690111
3.6105675146771,-0.609847493283272
3.62035225048924,-1.09814965984566
3.63013698630137,-2.54263207553494
3.6399217221135,-2.14509630912754
3.64970645792564,0.824696615702741
3.65949119373777,-0.484986282368521
3.6692759295499,2.76450361063471
3.67906066536204,-1.27759675676909
3.68884540117417,1.43834506865572
3.6986301369863,0.812165174417026
3.70841487279843,-0.305813025055729
3.71819960861057,0.392029274303181
3.7279843444227,-1.26609658056188
3.73776908023483,0.0341220638437226
3.74755381604697,-0.925953227296454
3.7573385518591,-2.57540606460431
3.76712328767123,-3.09281377758646
3.77690802348337,-0.533234319602364
3.7866927592955,1.37132307156633
3.79647749510763,0.83073420328854
3.80626223091977,0.981331690481246
3.8160469667319,1.68321671801324
3.82583170254403,-0.554123392992078
3.83561643835616,1.91914128634485
3.8454011741683,-0.856971937767012
3.85518590998043,-0.390571780035957
3.86497064579256,-1.16049551849345
3.8747553816047,-0.836185517869126
3.88454011741683,-2.89670803845993
3.89432485322896,0.820056051317734
3.9041095890411,0.249097348795596
3.91389432485323,2.18727442843865
3.92367906066536,2.02807067860004
3.9334637964775,0.919011572380781
3.94324853228963,0.0598878251198951
3.95303326810176,-0.87390945716297
3.96281800391389,0.552901579892253
3.97260273972603,0.305123892311722
3.98238747553816,0.662427297405534
3.99217221135029,-1.71724659761245
4.00195694716243,-0.181480099368559
4.01174168297456,-0.894628489757817
4.02152641878669,-1.51159847350326
4.03131115459883,0.430858205369186
4.04109589041096,0.394402895444037
4.05088062622309,0.336650905306957
4.06066536203523,2.76307769155938
4.07045009784736,1.60923467781329
4.08023483365949,0.778348053188935
4.09001956947162,0.854246977120424
4.09980430528376,0.221888383937336
4.10958904109589,-0.163929848144491
4.11937377690802,-0.280157276003768
4.12915851272016,-1.56796992467309
4.13894324853229,-1.77461415997361
4.14872798434442,-0.409550745011963
4.15851272015656,1.49602750818466
4.16829745596869,-0.226983790188619
4.17808219178082,-0.4819939127702
4.18786692759295,0.623352225129844
4.19765166340509,0.514620080861338
4.20743639921722,0.582751258514341
4.21722113502935,1.09177140758303
4.22700587084149,0.0533891293197541
4.23679060665362,-0.885189460929416
4.24657534246575,-1.1432252371627
4.25636007827789,-2.27282336299358
4.26614481409002,-1.84627900526881
4.27592954990215,-2.21362614007894
4.28571428571429,-0.949869639485091
4.29549902152642,-1.05436328344722
4.30528375733855,-0.218738513950898
4.31506849315068,0.534270933670337
4.32485322896282,-0.205581217167322
4.33463796477495,0.910006273641955
4.34442270058708,0.994597482245015
4.35420743639922,-0.731728953519551
4.36399217221135,0.870476521234389
4.37377690802348,-2.24958199411344
4.38356164383562,-1.32563188785382
4.39334637964775,-2.47822517174866
4.40313111545988,-1.17374113030273
4.41291585127202,-1.80156985664522
4.42270058708415,-0.593277697657488
4.43248532289628,-0.295777877723672
4.44227005870841,-0.377070354455224
4.45205479452055,-1.07618244624555
4.46183953033268,1.51145341187197
4.47162426614481,2.69076051571636
4.48140900195695,2.50237786392997
4.49119373776908,-0.687644755996173
4.50097847358121,-0.671893109749177
4.51076320939335,-1.38086924065341
4.52054794520548,-0.921969728740179
4.53033268101761,-1.7743673689615
4.54011741682975,-2.43973547506965
4.54990215264188,-0.104018845707115
4.55968688845401,-0.824764165498684
4.56947162426614,-1.12445075876782
4.57925636007828,3.35435330435804
4.58904109589041,0.727784070115441
4.59882583170254,1.12921984305501
4.60861056751468,1.51839196862963
4.61839530332681,-1.8317743819832
4.62818003913894,-0.173641522166879
4.63796477495108,-0.392448776577524
4.64774951076321,-0.9168175413688
4.65753424657534,-0.72221415200023
4.66731898238748,-1.08956817103696
4.67710371819961,0.606515474733817
4.68688845401174,-0.495115682065715
4.69667318982387,-0.050230024587536
4.70645792563601,1.69449908123758
4.71624266144814,2.66008592982667
4.72602739726027,0.371911638979169
4.73581213307241,-0.133070072172725
4.74559686888454,0.309865558395409
4.75538160469667,0.526085378603544
4.76516634050881,0.0968797637055434
4.77495107632094,-0.729282841280646
4.78473581213307,-1.53670488825151
4.79452054794521,0.0281391171088101
4.80430528375734,-0.244466634041038
4.81409001956947,1.68538139865616
4.8238747553816,-0.695692587758801
4.83365949119374,1.0971060098061
4.84344422700587,2.27331798356304
4.853228962818,0.294502233865568
4.86301369863014,-0.207631349717074
4.87279843444227,-0.982797913846451
4.8825831702544,-0.783155219323475
4.89236790606654,-1.04643043472637
4.90215264187867,-0.859816556921748
4.9119373776908,-1.8057511299027
4.92172211350293,-0.557629504822043
4.93150684931507,-0.817395813509414
4.9412915851272,-0.107435718783972
4.95107632093933,-0.161007890851407
4.96086105675147,0.6578002966454
4.9706457925636,4.56114464464599
4.98043052837573,4.22619434705957
4.99021526418787,1.60828773090942
5,0.787257533026216
